FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,FSR20,FSR21,FSR22,FSR23,FSR24,FSR25,FSR26,FSR27,FSR28,FSR29,FSR30,FSR31,FSR32,FSR33,FSR34,FSR35,FSR36,FSR37,FSR38,FSR39,FSR40,FSR41,FSR42,FSR43,FSR44,FSR45,FSR46,FSR47,FSR48,FSR49,FSR50,FSR51,FSR52,FSR53,FSR54,FSR55,FSR56,FSR57,FSR58,FSR59,FSR60,FSR61,FSR62,FSR63,FSR64
0,0,0,0,0,0,0,0,0,0,0,0,18,49,28,0,0,0,0,0,52,238,0,0,0,0,0,0,0,152,96,16,0,0,29,45,36,115,140,82,0,53,103,38,90,175,257,104,0,0,0,52,67,109,89,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,0,0,0,0,0,45,229,0,17,0,0,0,0,0,146,95,43,0,0,0,35,23,112,164,114,0,61,94,31,79,183,252,122,0,0,0,46,58,111,95,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0,0,0,27,215,0,36,0,0,0,0,0,85,123,52,0,0,0,24,0,82,225,244,0,62,97,26,69,191,186,131,0,0,0,43,51,107,80,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,0,0,0,0,34,184,0,0,0,0,0,0,0,52,123,38,0,0,0,33,18,73,229,226,0,60,93,29,76,213,172,133,0,0,0,48,59,114,89,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,43,181,0,21,0,0,0,0,0,93,139,49,0,0,0,20,21,82,229,216,0,61,93,0,63,200,123,117,0,0,0,37,48,109,76,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,0,0,0,0,0,40,181,0,18,0,0,0,0,0,88,137,55,0,0,0,31,0,79,218,220,0,58,100,22,64,213,129,126,0,0,0,45,54,109,76,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,33,20,0,0,0,0,0,46,184,0,22,0,0,0,0,0,86,140,45,0,0,0,28,17,90,232,227,0,59,97,23,73,216,137,123,0,0,0,46,50,110,70,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,42,172,0,18,0,0,0,0,0,84,149,55,0,0,0,26,20,77,228,220,0,55,97,17,71,215,125,112,0,0,0,46,59,110,70,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,0,0,0,0,0,48,190,0,27,0,0,0,0,0,91,149,50,0,0,0,29,22,82,229,221,0,57,98,17,74,206,133,121,0,0,0,38,50,108,80,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,0,0,0,0,0,43,177,0,24,0,0,0,0,0,89,145,55,0,0,0,30,21,87,238,231,0,55,97,18,64,205,133,124,0,0,0,44,53,110,79,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,0,0,0,0,0,48,184,0,19,0,0,0,0,0,97,149,58,0,0,0,28,21,89,235,226,0,55,95,20,76,209,135,121,0,0,0,45,55,107,73,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,0,0,0,0,0,50,182,0,21,0,0,0,0,0,89,136,47,0,0,0,33,20,88,234,221,0,55,95,16,73,220,135,123,0,0,0,41,58,113,81,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,0,0,0,0,0,49,181,0,26,0,0,0,0,0,85,149,69,0,0,0,31,18,74,228,228,0,51,87,25,74,210,141,125,0,0,0,45,53,113,80,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,29,19,0,0,0,0,0,48,181,0,26,0,0,0,0,0,92,151,57,0,0,0,28,18,79,239,233,0,56,90,22,73,208,139,121,0,0,0,43,53,109,75,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0,0,45,175,0,29,0,0,0,0,0,100,148,56,0,0,0,28,18,88,238,226,0,60,95,22,78,219,135,118,0,0,0,41,53,108,80,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,0,0,0,0,23,44,186,0,30,0,0,0,0,0,99,146,56,0,0,0,28,22,83,239,227,0,58,99,23,72,219,130,124,0,0,0,36,47,105,69,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,0,0,0,0,0,43,186,0,30,0,0,0,0,0,86,151,55,0,0,0,28,18,88,233,230,0,51,95,0,75,217,138,116,0,0,0,41,49,106,81,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,0,0,0,0,0,46,176,0,29,0,0,0,0,0,85,148,48,0,0,0,29,18,88,236,236,0,57,88,24,76,216,143,124,0,0,0,45,51,109,84,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,0,0,0,0,0,38,181,0,20,0,0,0,0,0,86,149,59,0,0,0,25,23,79,235,232,0,62,98,21,78,218,139,125,0,0,0,38,57,108,74,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,0,0,0,0,0,45,182,0,31,0,0,0,0,0,99,149,59,0,0,0,28,0,79,244,229,0,62,101,21,75,207,140,123,0,0,0,48,61,108,77,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,0,0,0,0,0,49,185,0,21,0,0,0,0,0,101,151,61,0,0,0,29,0,81,238,229,0,59,99,21,71,218,139,116,0,0,0,40,54,114,78,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,39,184,0,22,0,0,0,0,0,93,151,47,0,0,0,33,19,74,242,235,0,58,94,23,73,212,147,123,0,0,0,44,59,117,82,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,28,22,0,0,0,0,17,44,186,0,31,0,0,0,0,0,91,142,60,0,0,0,33,21,81,236,232,0,59,89,23,77,219,135,126,0,0,0,42,51,111,81,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,0,0,0,0,0,42,182,0,29,0,0,0,0,0,102,139,57,0,0,0,38,23,84,242,230,0,64,93,26,79,218,143,128,0,0,0,46,55,108,81,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,0,0,0,0,0,45,187,0,27,0,0,0,0,0,93,148,60,0,0,0,33,0,85,237,225,0,59,104,20,77,218,142,117,0,0,0,45,56,108,83,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,32,27,0,0,0,0,17,45,190,0,22,0,0,0,0,0,97,140,62,0,0,0,39,25,84,241,233,0,59,95,23,73,213,135,119,0,0,0,36,48,113,83,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,0,0,0,0,37,183,0,23,0,0,0,0,0,96,148,57,0,0,0,35,22,77,238,231,0,60,99,23,73,221,150,128,0,0,0,41,46,116,86,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,44,186,0,26,0,0,0,0,0,99,145,61,0,0,0,32,23,81,244,232,0,65,98,26,74,222,142,126,0,0,0,42,58,112,84,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,0,0,0,0,0,45,184,0,28,0,0,0,0,0,100,148,57,0,0,0,27,19,84,244,233,0,63,93,28,77,219,142,125,0,0,0,38,53,109,81,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,0,0,0,0,0,39,188,0,20,0,0,0,0,0,93,147,51,0,0,0,36,24,87,244,236,0,61,90,21,72,218,144,126,0,0,0,42,57,112,86,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,0,0,0,0,16,44,189,0,31,0,0,0,0,0,98,149,61,0,0,0,33,22,86,245,233,0,63,93,23,76,220,149,118,0,0,0,43,54,103,83,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,0,0,0,0,0,46,190,0,27,0,0,0,0,0,98,148,58,0,0,0,32,16,86,254,230,0,51,96,16,82,211,145,124,0,0,0,40,57,115,83,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,0,0,0,0,0,42,185,0,27,0,0,0,0,0,96,145,55,0,0,0,32,23,89,235,230,0,58,98,24,78,221,141,125,0,0,0,37,58,111,77,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,32,17,0,0,0,0,0,44,187,0,21,0,0,0,0,0,96,147,50,0,0,0,34,21,89,235,236,0,61,91,25,74,217,136,125,0,0,0,45,52,112,86,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,0,0,0,0,0,34,189,0,24,0,0,0,0,0,94,144,53,0,0,0,37,0,89,241,238,0,57,98,20,75,216,142,126,0,0,0,42,51,112,85,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,0,0,0,0,0,36,182,0,26,0,0,0,0,0,101,137,60,0,0,0,33,0,78,247,231,0,57,95,23,73,214,136,129,0,0,0,41,55,119,88,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,0,0,0,0,0,44,190,0,42,0,0,0,0,0,99,141,50,0,0,0,31,21,83,242,234,0,59,97,18,77,217,140,124,0,0,0,45,59,110,83,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,0,0,0,0,0,34,186,0,24,0,0,0,0,0,92,138,56,0,0,0,21,19,82,240,234,0,57,99,26,70,222,146,126,0,0,0,43,57,116,79,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,0,0,0,0,0,36,192,0,26,0,0,0,0,0,97,144,50,0,0,0,28,0,92,245,229,0,62,97,18,75,221,140,129,0,0,0,32,56,111,85,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,0,0,0,0,0,41,191,0,31,0,0,0,16,0,98,146,62,0,0,0,35,0,96,244,230,0,65,92,19,77,221,140,123,0,0,0,41,60,112,84,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,0,0,0,0,19,46,191,0,27,0,0,0,0,0,106,136,55,0,0,0,28,32,95,246,233,0,63,98,24,77,216,145,122,0,0,0,33,53,109,82,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,44,191,0,26,0,0,0,0,0,98,140,63,0,0,0,28,20,93,237,236,0,65,87,25,76,219,138,125,0,0,0,40,53,109,85,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0,0,0,38,196,0,29,0,0,0,0,0,101,146,57,0,0,0,29,21,94,245,239,0,62,99,22,67,219,140,127,0,0,0,42,56,109,80,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,16,42,191,0,31,0,0,0,0,0,100,137,61,0,0,0,28,28,89,237,230,0,60,97,27,77,217,144,129,0,0,0,46,56,113,85,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,28,43,0,0,0,0,0,40,196,0,26,0,0,0,0,0,101,140,57,0,0,0,32,0,96,247,230,0,66,92,25,74,218,144,123,0,0,0,37,56,104,77,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,0,0,0,0,18,36,196,0,32,0,0,0,0,0,105,144,61,0,0,0,32,0,97,240,232,0,59,102,29,66,212,138,124,0,0,0,46,55,106,84,0,0,0,0,0,0,0,0,0
