FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,FSR20,FSR21,FSR22,FSR23,FSR24,FSR25,FSR26,FSR27,FSR28,FSR29,FSR30,FSR31,FSR32,FSR33,FSR34,FSR35,FSR36,FSR37,FSR38,FSR39,FSR40,FSR41,FSR42,FSR43,FSR44,FSR45,FSR46,FSR47,FSR48,FSR49,FSR50,FSR51,FSR52,FSR53,FSR54,FSR55,FSR56,FSR57,FSR58,FSR59,FSR60,FSR61,FSR62,FSR63,FSR64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,109,16,0,0,0,0,0,32,332,198,28,0,0,0,0,16,92,150,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,18,58,87,33,0,0,0,16,68,169,474,96,0,0,0,0,0,40,200,203,0,0,0,0,0,0,39,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,29,50,0,0,0,0,0,28,70,386,72,0,0,0,0,0,23,333,220,45,0,0,0,0,0,66,88,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,24,42,59,0,0,0,0,0,30,83,408,77,0,0,0,0,0,27,315,235,44,0,0,0,0,0,63,88,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,24,39,51,0,0,0,0,0,23,81,391,85,0,0,0,0,0,30,313,238,58,0,0,0,0,0,70,100,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,18,0,41,53,19,0,0,0,0,29,72,394,82,0,0,0,0,0,20,311,240,60,0,0,0,0,0,62,103,0,0,0,0,0,0,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20,42,59,0,0,0,0,0,29,77,403,75,0,0,0,0,0,23,320,228,57,0,0,0,0,0,62,94,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20,41,49,19,0,0,0,0,26,71,386,78,0,0,0,0,0,16,323,239,60,0,0,0,0,0,74,106,0,0,0,0,0,0,36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,25,34,48,0,0,0,0,0,27,78,389,79,0,0,0,0,0,25,325,234,51,0,0,0,0,0,66,108,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,19,50,54,18,0,0,0,0,31,79,423,77,0,0,0,0,0,0,324,238,58,0,0,0,0,0,68,110,0,0,0,0,0,0,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,16,41,58,19,0,0,0,0,33,73,402,74,16,0,0,0,0,22,327,232,55,0,0,0,0,0,65,108,0,0,0,0,0,0,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,23,44,51,19,0,0,0,0,24,67,410,75,0,0,0,0,0,33,329,225,58,0,0,0,0,0,68,112,0,0,0,0,0,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,26,45,61,16,0,0,0,0,22,74,412,83,0,0,0,0,0,28,323,233,61,0,0,0,0,0,75,108,0,0,0,0,0,0,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,42,61,19,0,0,0,0,24,79,403,85,0,0,0,0,0,31,319,231,54,0,0,0,0,0,69,115,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,22,43,52,18,0,0,0,0,26,76,392,76,0,0,0,0,0,22,316,243,68,0,0,0,0,0,65,120,0,0,0,0,0,0,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,21,44,71,18,0,0,0,0,28,76,388,78,0,0,0,0,0,0,310,233,67,0,0,0,0,0,62,118,0,0,0,0,0,0,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,22,43,54,23,0,0,0,0,18,69,410,84,18,0,0,0,0,22,322,239,63,0,0,0,0,0,63,121,0,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20,47,57,0,0,0,0,0,24,66,413,81,18,0,0,0,0,16,313,238,63,0,0,0,0,0,68,118,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,25,45,55,18,0,0,0,0,22,80,414,76,0,0,0,0,0,20,314,243,62,0,0,0,0,0,69,118,0,0,0,0,0,0,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,21,36,57,20,0,0,0,0,24,71,412,88,0,0,0,0,0,0,323,245,61,0,0,0,0,0,70,116,0,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,18,40,62,30,0,0,0,0,28,78,409,84,0,0,0,0,0,25,323,247,55,0,0,0,0,0,65,114,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,46,67,19,0,0,0,0,25,78,409,88,0,0,0,0,0,20,316,240,63,0,0,0,0,0,66,114,0,0,0,0,0,0,32,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,22,47,61,0,0,0,0,0,22,79,412,86,17,0,0,0,0,19,323,234,62,0,0,0,0,0,53,115,0,0,0,0,0,0,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,19,36,61,23,0,0,0,0,29,79,420,87,16,0,0,0,0,25,316,243,62,0,0,0,0,0,55,113,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,23,49,58,0,0,0,0,0,30,80,419,85,0,0,0,0,0,23,313,241,56,0,0,0,0,0,61,115,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,22,43,67,28,0,0,0,0,25,85,420,82,17,0,0,0,0,20,309,231,60,0,0,0,0,0,65,113,0,0,0,0,0,0,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,24,53,60,25,0,0,0,0,29,87,401,85,17,0,0,0,0,27,314,232,59,0,0,0,0,0,75,120,0,0,0,0,0,0,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,19,55,64,28,0,0,0,0,30,79,407,88,19,0,0,0,0,26,306,236,59,0,0,0,0,0,64,117,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,22,60,70,22,0,0,0,0,34,87,426,85,19,0,0,0,0,29,323,232,61,0,0,0,0,0,65,113,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,24,47,64,22,0,0,0,0,35,84,425,77,0,0,0,0,0,19,323,236,50,0,0,0,0,0,54,106,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,25,42,59,21,0,0,0,0,25,78,414,80,0,0,0,0,0,26,328,240,52,0,0,0,0,0,65,111,0,0,19,0,0,0,36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,29,50,62,25,0,0,0,0,32,87,419,83,0,0,0,0,0,28,317,239,61,0,0,0,0,0,67,111,0,0,0,0,0,0,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,23,52,63,19,0,0,0,0,33,80,421,79,0,0,0,0,0,24,322,239,63,0,0,0,0,0,62,108,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,23,46,65,19,0,0,0,0,32,68,412,82,0,0,0,0,0,0,322,242,60,0,0,0,0,0,63,113,0,0,0,0,0,0,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,25,49,62,22,0,0,0,0,34,87,419,76,0,0,0,0,0,17,327,238,55,0,0,0,0,0,58,115,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,26,52,64,23,0,0,0,0,33,81,421,85,21,0,0,0,0,0,324,233,61,0,0,0,0,0,68,119,0,0,0,0,0,0,35,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,22,52,63,24,0,0,0,0,29,77,420,85,0,0,0,0,0,26,324,232,53,0,0,0,0,0,64,116,0,0,0,0,0,0,44,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20,53,61,25,0,0,0,0,32,74,421,85,18,0,0,0,0,20,322,237,61,0,0,0,0,0,62,118,0,0,0,0,0,0,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,26,54,57,17,0,0,0,0,34,74,418,83,16,0,0,0,0,0,307,230,56,0,0,0,0,0,67,118,0,0,0,0,0,0,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,19,46,67,26,0,0,0,0,33,81,422,87,0,0,0,0,0,21,319,233,62,0,0,0,0,0,54,118,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,27,52,65,28,0,0,0,0,37,83,415,84,17,0,0,0,0,22,319,231,63,0,0,0,0,0,68,119,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,22,52,69,28,0,0,0,0,31,80,419,80,0,0,0,0,0,22,315,242,58,0,0,0,0,0,66,113,0,0,16,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,23,49,59,27,0,0,0,0,34,80,413,83,17,0,0,0,0,24,313,239,58,0,0,0,0,0,63,110,0,0,0,0,0,0,37,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,17,54,64,0,0,0,0,0,33,71,420,85,18,0,0,0,0,20,310,241,67,0,0,0,0,0,69,117,0,0,0,0,0,0,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,21,48,64,25,0,0,0,0,29,70,416,89,0,0,0,0,0,16,310,239,54,0,0,0,0,0,64,115,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,22,54,61,23,0,0,0,0,27,81,416,85,19,0,0,0,0,16,310,241,53,0,0,0,0,0,70,119,0,0,0,0,0,0,31,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,27,50,65,24,0,0,0,0,32,79,411,79,0,0,0,0,0,27,323,238,53,0,0,0,0,0,66,119,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,28,50,59,16,0,0,0,0,33,79,410,84,0,0,0,0,0,24,313,236,60,0,0,0,0,0,60,121,0,0,0,0,0,0,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20,49,64,25,0,0,0,0,42,74,413,84,0,0,0,0,0,28,320,241,63,0,0,0,0,0,68,119,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,18,48,69,23,0,0,0,0,38,79,422,82,0,0,0,0,0,29,322,240,62,0,0,0,0,0,67,112,0,0,0,0,0,0,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
