FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,FSR20,FSR21,FSR22,FSR23,FSR24,FSR25,FSR26,FSR27,FSR28,FSR29,FSR30,FSR31,FSR32,FSR33,FSR34,FSR35,FSR36,FSR37,FSR38,FSR39,FSR40,FSR41,FSR42,FSR43,FSR44,FSR45,FSR46,FSR47,FSR48,FSR49,FSR50,FSR51,FSR52,FSR53,FSR54,FSR55,FSR56,FSR57,FSR58,FSR59,FSR60,FSR61,FSR62,FSR63,FSR64
0,0,0,0,0,0,0,0,0,0,54,118,127,108,58,0,0,65,47,109,123,146,0,0,0,0,0,0,18,120,73,0,0,33,53,54,102,169,88,0,0,47,93,0,111,138,65,0,0,0,0,0,65,25,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,49,113,124,114,60,0,0,66,49,107,127,160,0,0,0,0,0,0,33,126,66,0,0,26,51,57,110,170,87,0,0,40,89,0,112,133,63,0,0,0,0,0,56,22,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,54,122,122,109,69,0,0,75,51,118,126,162,0,0,0,0,0,0,30,123,70,0,0,33,48,52,107,169,94,0,0,44,86,0,109,139,62,0,0,0,0,0,58,28,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,53,126,129,118,71,0,0,71,48,112,124,159,0,0,0,0,0,0,25,124,78,0,0,31,58,56,110,172,89,0,0,46,94,0,107,140,61,0,0,0,0,0,61,18,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,50,116,124,110,67,0,0,66,51,112,132,165,0,0,0,0,0,0,18,129,71,0,0,32,62,55,112,171,97,0,0,36,82,0,108,120,59,0,0,0,0,0,62,30,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,60,123,112,102,46,0,0,79,48,113,126,149,0,0,0,0,0,0,31,131,85,0,0,35,61,58,109,172,106,0,0,47,94,0,112,132,59,0,0,0,0,0,59,23,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,52,123,125,110,58,0,0,79,51,114,127,155,0,0,0,0,0,0,30,134,86,0,0,27,58,57,113,171,109,0,0,43,88,0,104,132,60,0,0,0,0,0,56,22,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,55,122,124,115,59,0,0,79,52,115,124,152,0,0,0,0,0,0,28,120,88,0,0,38,53,56,113,177,110,0,0,51,91,0,109,127,65,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,49,128,126,104,62,0,0,69,46,113,120,155,0,0,0,0,0,0,31,130,92,0,0,36,59,54,111,179,108,0,0,50,92,0,109,133,64,0,0,0,0,0,57,26,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,56,119,125,117,73,0,0,76,53,100,128,152,0,0,0,0,0,0,30,120,89,0,0,29,58,53,100,173,97,0,0,48,91,0,106,124,67,0,0,0,0,0,56,27,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,58,122,116,120,69,0,0,80,47,109,123,167,0,0,0,0,0,0,24,122,90,0,0,34,58,59,109,178,107,0,0,55,91,0,109,131,68,0,0,0,0,0,59,25,0,0,0,0,0,0,0,0,0,0
