FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,FSR20,FSR21,FSR22,FSR23,FSR24,FSR25,FSR26,FSR27,FSR28,FSR29,FSR30,FSR31,FSR32,FSR33,FSR34,FSR35,FSR36,FSR37,FSR38,FSR39,FSR40,FSR41,FSR42,FSR43,FSR44,FSR45,FSR46,FSR47,FSR48,FSR49,FSR50,FSR51,FSR52,FSR53,FSR54,FSR55,FSR56,FSR57,FSR58,FSR59,FSR60,FSR61,FSR62,FSR63,FSR64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,65,83,66,0,0,0,0,0,66,75,83,22,35,0,0,0,84,106,39,0,0,0,0,0,0,132,88,63,48,0,0,0,0,58,24,0,17,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,68,84,63,0,17,0,0,0,62,72,84,20,32,0,0,0,86,110,46,17,0,0,0,0,0,132,86,64,55,0,0,0,17,61,19,0,19,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,22,68,79,66,0,0,0,0,0,69,73,79,21,22,0,0,0,90,101,47,18,0,0,0,0,0,123,85,61,50,0,0,0,20,60,24,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,20,64,76,66,0,0,0,0,0,72,74,76,0,32,0,0,0,89,106,50,17,0,0,0,0,0,131,74,61,48,0,0,0,18,66,27,0,18,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,59,85,60,0,0,0,0,0,72,79,81,21,35,0,0,0,84,109,45,0,0,0,0,0,0,130,87,62,50,0,0,0,18,60,18,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,23,65,73,69,0,16,0,0,0,73,75,79,37,33,0,0,0,81,110,42,21,0,0,0,0,0,124,84,65,43,0,0,0,19,55,25,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,21,70,87,68,0,16,0,0,0,77,78,83,21,35,0,0,0,83,111,46,20,0,0,0,0,0,133,88,55,50,0,0,0,19,52,20,0,18,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,19,67,87,65,0,0,0,0,0,73,77,83,19,33,0,0,0,81,104,43,18,0,0,0,0,0,122,84,64,52,0,0,0,16,58,30,0,19,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,72,96,69,0,20,0,0,0,76,77,86,27,27,0,0,0,83,102,50,17,0,0,0,0,0,131,87,66,50,0,0,0,0,55,24,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,23,69,81,61,0,0,0,0,0,69,74,83,19,30,0,0,0,79,104,46,16,0,0,0,0,0,127,87,54,49,0,0,0,22,57,26,0,16,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,67,88,60,0,0,0,0,0,70,80,74,26,38,0,0,0,78,112,48,16,0,0,0,0,0,122,78,62,49,0,0,0,0,58,18,0,16,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,17,73,88,66,0,0,0,0,16,77,83,83,17,37,0,0,0,86,105,40,28,0,0,0,0,0,130,85,56,52,0,0,0,19,56,20,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,16,61,84,70,0,17,0,0,0,70,81,84,21,29,0,0,0,88,106,49,0,0,0,0,0,0,132,87,55,51,0,0,0,19,49,28,0,17,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,23,75,75,68,0,21,0,0,17,73,81,85,28,34,0,0,0,82,101,49,0,0,0,0,0,0,123,86,65,50,0,0,0,0,56,27,24,20,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,21,67,89,67,0,0,0,0,0,75,80,86,27,33,0,0,0,85,114,51,16,0,0,0,0,0,120,82,59,45,0,0,0,19,45,29,0,22,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,21,76,85,70,0,0,0,0,16,74,83,88,39,31,0,0,0,84,110,49,17,0,0,0,0,0,129,84,66,49,0,0,0,16,46,18,0,18,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,19,73,78,62,0,17,0,0,0,76,80,80,28,29,0,0,0,86,115,46,18,0,0,0,0,0,129,84,61,47,0,0,0,18,51,18,0,23,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,61,84,63,0,0,0,0,0,80,80,77,29,27,0,0,0,85,113,48,18,0,0,0,0,0,129,86,61,42,0,0,0,16,49,27,0,20,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,16,72,85,69,0,18,0,0,0,75,82,83,27,35,0,0,0,86,114,52,17,0,0,0,0,0,133,84,65,44,0,0,0,18,45,30,0,16,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,20,75,85,68,0,17,0,0,0,78,83,87,29,35,0,0,0,82,112,49,20,0,0,0,0,0,119,86,55,49,0,0,0,18,51,19,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,24,75,84,68,0,18,0,0,0,79,85,88,31,29,0,0,0,83,110,47,0,0,0,0,0,0,126,81,59,47,0,0,0,0,48,25,0,19,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,18,73,89,64,0,17,0,0,0,78,80,83,31,24,0,0,0,84,116,50,0,0,0,0,0,0,119,82,65,47,0,0,0,18,45,20,0,19,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,18,79,79,63,0,0,0,0,17,72,85,77,30,23,0,0,0,80,112,42,0,0,0,0,0,0,129,85,62,47,0,0,0,19,49,24,0,20,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,22,70,90,73,0,17,0,0,0,74,75,88,32,32,0,0,0,86,112,40,0,0,0,0,0,0,122,78,60,48,0,0,0,18,46,27,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,23,76,87,62,0,0,0,0,0,78,86,83,23,35,0,0,0,88,114,41,0,0,0,0,0,0,125,75,63,46,0,0,0,19,51,26,0,16,0,0,0,0,0,0,0,0
