FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,FSR20,FSR21,FSR22,FSR23,FSR24,FSR25,FSR26,FSR27,FSR28,FSR29,FSR30,FSR31,FSR32,FSR33,FSR34,FSR35,FSR36,FSR37,FSR38,FSR39,FSR40,FSR41,FSR42,FSR43,FSR44,FSR45,FSR46,FSR47,FSR48,FSR49,FSR50,FSR51,FSR52,FSR53,FSR54,FSR55,FSR56,FSR57,FSR58,FSR59,FSR60,FSR61,FSR62,FSR63,FSR64
0,0,0,0,0,0,0,0,0,0,0,50,48,25,23,0,0,56,87,97,35,29,0,0,0,95,105,76,0,0,0,0,0,0,90,45,0,0,0,0,0,87,90,0,30,0,0,0,0,0,57,31,66,29,24,0,0,0,0,0,0,32,28,17
0,0,0,0,0,0,0,0,0,0,17,45,36,28,17,0,0,51,87,95,38,27,0,0,0,88,96,77,0,0,0,0,0,16,85,39,0,0,0,0,0,87,54,0,30,0,0,0,0,0,41,28,61,26,21,0,0,0,0,0,0,33,23,17
0,0,0,0,0,0,0,0,0,0,22,50,33,27,19,0,0,51,94,96,39,32,0,0,0,96,109,80,16,0,0,0,0,0,85,32,0,0,0,0,0,76,50,0,23,0,0,0,0,0,43,0,54,30,19,0,0,0,0,0,0,28,22,0
0,0,0,0,0,0,0,0,0,0,0,52,43,28,20,0,0,54,92,101,43,23,0,0,0,98,108,79,17,0,0,0,0,0,91,50,0,0,0,0,0,79,68,0,26,0,0,0,0,0,44,19,54,29,18,0,0,0,0,0,0,37,31,0
0,0,0,0,0,0,0,0,0,0,21,50,44,25,0,0,0,50,92,100,35,21,0,0,0,95,109,73,0,0,0,0,0,0,95,49,0,0,0,0,0,88,83,0,25,0,0,0,0,0,64,30,58,24,25,0,0,0,0,0,0,35,23,0
0,0,0,0,0,0,0,0,0,0,16,38,38,23,20,0,0,49,87,96,39,33,0,0,0,84,108,77,0,0,0,0,0,0,98,48,0,0,0,0,0,92,74,0,23,0,0,0,0,0,47,32,54,24,21,0,0,0,0,0,0,27,30,0
0,0,0,0,0,0,0,0,0,0,22,51,48,27,18,0,0,46,97,98,43,28,0,0,0,92,109,75,0,0,0,0,0,0,94,59,0,0,0,0,0,92,64,0,19,0,0,0,0,0,50,28,61,21,24,0,0,0,0,0,0,35,25,0
0,0,0,0,0,0,0,0,0,0,0,45,36,27,25,0,0,49,98,98,44,34,0,0,0,93,109,84,0,0,0,0,0,0,96,51,0,0,0,0,0,89,75,0,25,0,0,0,0,0,54,30,59,30,17,0,0,0,0,0,0,31,23,0
0,0,0,0,0,0,0,0,0,0,0,53,44,26,20,0,0,46,94,100,37,29,0,0,0,89,108,88,0,0,0,0,0,0,90,57,0,0,0,0,0,87,70,0,19,20,0,0,0,0,48,28,62,29,20,0,0,0,0,0,0,33,27,16
0,0,0,0,0,0,0,0,0,0,27,49,45,29,26,0,0,46,92,96,39,33,0,0,0,87,103,75,0,0,0,0,0,0,97,57,0,0,0,0,0,94,63,0,25,0,0,0,0,0,50,29,59,17,22,0,0,0,0,0,0,32,17,17
