FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,FSR20,FSR21,FSR22,FSR23,FSR24,FSR25,FSR26,FSR27,FSR28,FSR29,FSR30,FSR31,FSR32,FSR33,FSR34,FSR35,FSR36,FSR37,FSR38,FSR39,FSR40,FSR41,FSR42,FSR43,FSR44,FSR45,FSR46,FSR47,FSR48,FSR49,FSR50,FSR51,FSR52,FSR53,FSR54,FSR55,FSR56,FSR57,FSR58,FSR59,FSR60,FSR61,FSR62,FSR63,FSR64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,209,0,0,0,0,0,0,87,295,232,33,0,0,0,0,49,269,397,38,0,0,58,36,192,329,273,100,0,0,86,67,187,376,306,56,0,0,0,0,28,97,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,207,26,0,0,0,0,0,76,294,231,36,0,0,0,0,47,270,394,38,0,0,60,35,195,330,271,96,0,0,87,69,192,379,301,64,0,0,0,0,31,98,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,215,16,0,0,0,0,0,86,295,237,42,0,0,0,0,55,273,392,36,0,0,64,32,203,335,274,106,0,0,90,69,205,379,302,61,0,0,0,16,32,87,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,213,22,0,0,0,0,0,85,296,233,40,0,0,0,0,56,279,408,36,0,0,58,36,200,329,279,105,0,0,81,67,191,384,302,58,0,0,0,0,26,99,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,205,27,0,0,0,0,0,76,298,242,44,0,0,0,0,58,280,403,30,0,0,62,28,202,335,268,100,0,0,99,67,196,380,300,54,0,0,0,17,30,87,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,216,24,0,0,0,0,0,88,296,242,42,0,0,0,0,54,272,405,38,0,0,63,29,203,336,273,109,0,0,83,64,204,381,305,59,0,0,0,16,35,91,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,212,22,0,0,0,0,0,90,287,229,43,0,0,0,0,53,278,404,42,0,0,66,34,203,341,270,103,0,0,88,61,199,378,299,57,0,0,0,0,23,83,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,218,25,0,0,0,0,0,86,293,244,44,0,0,0,0,59,280,400,44,0,0,62,29,204,335,278,106,0,0,90,58,190,381,305,57,0,0,0,0,27,92,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,224,0,0,0,0,0,0,89,298,232,47,0,0,0,0,58,273,407,31,0,0,59,37,207,334,277,110,0,0,82,62,199,380,296,62,0,0,0,0,25,88,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,222,23,0,0,0,0,0,91,296,240,41,0,0,0,0,63,275,401,42,0,0,64,36,201,344,279,109,0,0,87,61,196,379,306,60,0,0,0,0,29,81,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,226,19,0,0,0,0,0,90,302,234,44,0,0,0,0,64,274,404,43,0,0,64,34,205,335,278,105,0,0,87,65,193,374,305,59,0,0,0,0,33,92,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,224,25,0,0,0,0,0,81,298,240,47,0,0,0,0,64,280,412,44,0,0,64,33,202,344,276,112,0,0,88,60,188,371,302,57,0,0,0,0,22,91,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,228,23,0,0,0,0,0,88,301,242,42,0,0,0,0,56,271,404,45,0,0,65,31,193,343,276,102,0,0,90,67,189,371,304,62,0,0,0,0,25,89,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,228,21,0,0,0,0,0,94,298,239,50,0,0,0,0,64,283,400,43,0,0,63,33,204,340,270,110,0,0,87,59,187,375,297,62,0,0,0,0,30,89,33,0
