FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,FSR20,FSR21,FSR22,FSR23,FSR24,FSR25,FSR26,FSR27,FSR28,FSR29,FSR30,FSR31,FSR32,FSR33,FSR34,FSR35,FSR36,FSR37,FSR38,FSR39,FSR40,FSR41,FSR42,FSR43,FSR44,FSR45,FSR46,FSR47,FSR48,FSR49,FSR50,FSR51,FSR52,FSR53,FSR54,FSR55,FSR56,FSR57,FSR58,FSR59,FSR60,FSR61,FSR62,FSR63,FSR64
0,1,0,3,0,0,0,4,0,5,22,25,18,29,194,1,0,11,2,8,33,11,0,0,5,10,4,2,4,7,1,2,5,5,3,0,0,0,4,0,0,0,3,0,0,3,0,0,0,16,54,87,100,118,138,155,138,160,180,200,214,240,259,292
2,0,12,4,2,0,0,4,3,4,30,24,8,10,61,1,1,4,3,8,23,7,2,0,0,9,6,1,7,5,3,3,2,10,2,1,3,0,2,0,0,0,4,0,0,0,0,0,0,0,27,70,86,135,170,209,193,222,239,257,254,269,267,275
2,0,6,15,4,2,3,0,0,0,24,30,37,40,63,0,2,12,0,5,29,11,1,0,3,7,4,0,5,13,0,0,0,1,0,5,1,4,4,3,3,0,1,2,4,0,0,3,0,5,31,57,66,82,100,124,104,124,157,188,208,240,260,284
4,5,8,18,0,0,0,0,3,7,45,38,14,0,2,0,15,9,16,9,11,4,4,3,0,14,7,0,3,0,5,2,0,5,0,0,5,0,0,2,0,1,5,3,3,0,1,4,0,7,48,87,110,149,185,219,202,218,228,252,244,251,259,277
0,0,9,20,0,3,0,4,1,10,36,38,28,34,69,3,4,17,13,29,25,7,1,0,1,13,4,3,3,10,3,0,3,12,0,3,3,0,0,0,0,0,0,5,4,0,0,3,0,0,22,43,52,68,100,126,109,134,169,199,218,252,268,294
3,0,5,16,0,5,4,3,5,7,17,15,15,22,0,0,6,14,7,7,9,15,0,5,6,8,6,0,3,2,5,5,0,7,0,3,3,0,0,0,0,5,3,0,0,3,0,4,0,20,68,110,120,164,187,214,188,193,214,224,216,229,247,262
0,4,0,5,3,0,0,0,0,0,0,0,0,2,388,0,0,0,0,0,3,2,0,3,2,5,5,0,0,2,3,5,6,1,4,6,1,0,6,0,0,1,1,2,4,2,0,0,0,0,4,35,45,65,93,124,114,155,194,218,221,250,278,298
0,5,1,0,0,0,0,1,0,2,4,4,5,0,0,0,5,2,0,7,2,5,2,0,1,0,0,1,0,0,0,0,0,2,0,3,1,7,1,3,1,1,0,13,4,4,0,3,0,18,58,107,130,164,188,206,177,196,212,223,211,237,251,269
0,3,0,7,5,14,0,12,1,1,22,4,12,7,59,2,0,10,7,7,4,9,0,3,0,11,6,0,0,9,0,0,0,9,2,2,0,0,5,3,3,2,0,0,0,0,0,0,0,0,4,27,41,80,106,135,124,173,204,237,246,270,284,292
0,3,8,18,2,5,4,0,0,2,22,29,14,8,8,0,0,10,7,3,15,6,6,0,0,9,3,0,2,5,4,4,5,2,1,1,0,4,0,0,0,4,4,0,0,3,0,1,0,27,68,99,116,144,149,170,143,154,171,189,188,214,239,258
0,0,1,8,0,0,0,3,2,0,28,34,20,13,56,1,0,7,10,18,8,12,12,0,2,9,13,4,0,6,5,2,5,10,0,3,6,0,0,3,4,0,0,1,1,1,0,0,0,0,13,56,73,114,149,185,181,211,235,252,252,265,266,277
2,4,2,8,4,1,1,0,0,0,21,26,33,6,51,0,0,1,1,9,16,7,0,0,5,3,14,2,0,6,3,0,0,8,0,1,0,6,0,4,0,3,6,0,0,4,0,4,0,16,43,72,77,88,119,137,116,137,158,172,196,218,246,277
2,0,6,0,2,0,3,0,0,0,19,43,26,18,28,1,3,9,3,11,19,9,3,2,0,5,1,3,0,2,0,0,5,6,1,0,4,3,0,2,2,0,5,4,1,0,4,8,0,2,35,68,102,129,170,202,184,222,241,251,255,260,249,271
3,0,6,3,0,3,2,3,2,3,27,51,22,20,63,1,0,4,3,12,10,0,15,5,0,10,2,3,0,4,0,0,0,0,0,0,0,1,0,0,0,4,1,4,2,3,0,4,0,7,32,61,70,92,109,134,120,148,171,205,220,252,276,298
