FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,FSR20,FSR21,FSR22,FSR23,FSR24,FSR25,FSR26,FSR27,FSR28,FSR29,FSR30,FSR31,FSR32,FSR33,FSR34,FSR35,FSR36,FSR37,FSR38,FSR39,FSR40,FSR41,FSR42,FSR43,FSR44,FSR45,FSR46,FSR47,FSR48,FSR49,FSR50,FSR51,FSR52,FSR53,FSR54,FSR55,FSR56,FSR57,FSR58,FSR59,FSR60,FSR61,FSR62,FSR63,FSR64
822000,0,0,257526,0,0,0,1647000,0,0,0,0,822000,3297000,14647,0,0,1097000,615750,1647000,615750,0,0,0,0,0,3297000,1647000,0,822000,0,615750,0,1647000,518052,615750,0,0,0,0,3297000,0,1647000,3297000,822000,615750,1097000,0,0,0,191117,57365,44368,28730,20076,15401,17328,13500,11494,10060,9132,8250,7702,7071
338379,1097000,0,1647000,0,0,518052,1647000,3297000,822000,0,0,822000,1647000,615750,1647000,0,0,822000,0,0,0,822000,0,0,1647000,0,822000,0,1647000,0,1097000,518052,0,1097000,3297000,0,615750,0,0,822000,615750,1647000,3297000,1647000,0,1647000,0,0,180333,63891,35976,29038,22384,18615,15714,18615,16335,13500,12207,10963,9741,8538,7737
3297000,0,1647000,3297000,0,0,518052,1647000,0,0,1097000,1097000,0,0,130783,0,1097000,0,1097000,822000,0,0,3297000,0,0,615750,615750,1647000,0,1647000,1647000,615750,3297000,0,0,0,3297000,0,822000,0,1097000,1097000,518052,1097000,3297000,615750,0,0,0,447000,80193,35976,28034,21565,15714,12277,14157,11688,10711,9375,9282,8899,8379,7737
615750,0,0,1647000,822000,822000,1647000,1647000,0,1647000,1647000,822000,822000,0,51098,0,3297000,0,0,0,1647000,0,1097000,1647000,0,1097000,0,0,0,1097000,0,3297000,0,0,822000,0,0,0,0,0,1097000,0,0,1647000,3297000,1097000,1097000,822000,0,615750,85392,42833,35976,28329,22190,19247,23756,18475,14460,11842,11776,9692,8899,8000
822000,822000,822000,0,615750,822000,0,3297000,1097000,3297000,1097000,3297000,1647000,1647000,0,0,0,1097000,1097000,822000,1647000,615750,0,0,1647000,0,0,822000,0,615750,3297000,0,0,3297000,0,0,0,0,1097000,822000,0,0,0,822000,0,518052,3297000,3297000,0,393000,62562,30000,25205,18475,15065,13071,14967,13071,12137,10580,10580,9741,8771,8123
1097000,0,615750,0,0,3297000,3297000,0,822000,0,1097000,0,1097000,0,47510,1647000,1097000,0,0,0,0,0,0,3297000,0,1647000,1647000,3297000,3297000,0,615750,0,518052,3297000,0,822000,822000,0,0,0,3297000,3297000,615750,3297000,822000,822000,1647000,0,0,0,151687,49941,43698,30000,19916,16075,16800,13610,11347,10060,9531,8633,8123,7772
1647000,0,1647000,1647000,822000,0,1097000,822000,0,0,1097000,0,0,822000,130783,615750,0,0,0,0,0,0,3297000,0,0,822000,0,0,3297000,822000,0,3297000,3297000,0,0,1647000,615750,3297000,0,1647000,3297000,0,0,0,0,3297000,0,1097000,0,518052,93116,42205,32740,25695,19448,16959,22581,17204,15165,12840,12664,10182,8813,8000
0,1647000,0,1097000,0,0,822000,3297000,0,1097000,0,0,0,0,306375,0,0,822000,3297000,822000,0,0,0,0,0,0,0,1647000,3297000,3297000,822000,3297000,0,0,615750,615750,1097000,1647000,1647000,3297000,0,3297000,822000,822000,1647000,0,1647000,1647000,0,3297000,78147,38078,28730,20294,16186,13336,15714,13071,11977,10360,10655,9437,8813,8211
65275,822000,33666,447000,0,1647000,822000,0,0,107000,38078,29038,217000,338379,38596,1097000,0,217000,29673,15609,67212,1097000,0,3297000,1647000,0,3297000,151687,1647000,0,1647000,822000,0,1647000,3297000,3297000,1647000,0,822000,822000,822000,0,3297000,1097000,0,0,822000,3297000,0,0,180333,51098,45768,33131,28730,21384,24653,19758,14647,12207,11688,10360,9043,8250
338379,1097000,130783,822000,0,217000,0,0,0,217000,85392,34078,78147,116277,0,1097000,615750,191117,306375,17496,26819,62562,3297000,0,0,0,447000,80193,120750,1647000,1097000,0,0,0,0,615750,0,0,822000,615750,1097000,0,1097000,0,0,1647000,0,0,0,167689,49941,27745,22190,16335,13981,12590,13865,12840,11410,10580,10580,9531,8123,7737
393000,822000,203250,279857,3297000,96000,822000,3297000,822000,257526,125571,39672,52932,90396,4638,1647000,822000,0,447000,26032,29673,93116,0,822000,0,0,822000,238463,393000,0,1097000,0,0,0,1097000,1647000,0,0,1647000,1097000,615750,0,3297000,0,1097000,0,0,0,0,0,130783,52932,44368,26032,20459,15965,17328,13500,11623,10060,9790,8538,8086,7443
518052,1647000,144761,279857,3297000,87825,1647000,3297000,1097000,447000,107000,42205,68739,87825,39672,1097000,0,0,159295,32357,45768,191117,0,0,0,1647000,0,306375,822000,0,0,1647000,0,0,0,0,0,1647000,615750,3297000,0,0,217000,0,0,822000,1097000,1647000,0,447000,96000,38596,32357,24197,19916,17625,20798,17081,15065,12916,12207,10360,9043,8000
393000,822000,125571,279857,1647000,68739,0,0,0,306375,191117,76200,61285,72000,58490,0,0,3297000,393000,59658,40231,107000,0,0,0,1097000,0,0,1097000,0,0,0,0,0,0,0,0,0,0,0,1647000,1647000,0,822000,0,3297000,0,0,0,3297000,87825,34931,28034,20294,16075,12590,14553,12207,11082,10009,10414,9643,8771,8161
338379,0,159295,822000,0,70333,0,822000,0,238463,238463,59658,52932,85392,48295,3297000,0,0,279857,35372,40231,103451,0,0,1097000,0,0,447000,3297000,0,0,3297000,822000,0,0,447000,822000,615750,3297000,822000,1097000,615750,1647000,1097000,0,0,1097000,1647000,0,3297000,144761,48295,46500,31137,23975,19448,22384,17886,14368,12137,11082,9790,9000,8250
0,0,0,1647000,0,0,0,3297000,3297000,0,0,3297000,1647000,0,5951,0,0,0,1647000,3297000,0,1647000,822000,0,3297000,0,1097000,3297000,0,0,0,3297000,615750,0,615750,3297000,615750,0,0,1097000,0,1647000,1097000,0,822000,518052,1097000,822000,0,393000,57365,33131,27091,21029,16449,13981,17204,15165,13336,11842,11494,10235,9643,8498
0,822000,1647000,1647000,1097000,0,0,1647000,615750,822000,0,1647000,0,822000,279857,0,1647000,238463,447000,0,151687,447000,0,0,0,110793,217000,0,116277,56281,0,0,1097000,78147,73744,68739,23052,0,1097000,0,1647000,0,0,1647000,0,1097000,1097000,3297000,0,0,238463,49941,38078,24966,18951,15401,16959,13865,11623,10009,9741,8538,8250,7588
306375,822000,518052,3297000,0,1647000,3297000,0,144761,393000,279857,518052,257526,191117,144761,0,203250,159295,447000,1647000,159295,279857,3297000,0,822000,130783,72000,279857,279857,116277,0,1097000,0,238463,29038,70333,26289,0,191117,0,1097000,1097000,3297000,1647000,518052,3297000,3297000,1647000,0,180333,65275,36442,29352,23052,19448,16335,19098,15299,14247,12348,11558,10129,8633,7656
