FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,FSR20,FSR21,FSR22,FSR23,FSR24,FSR25,FSR26,FSR27,FSR28,FSR29,FSR30,FSR31,FSR32,FSR33,FSR34,FSR35,FSR36,FSR37,FSR38,FSR39,FSR40,FSR41,FSR42,FSR43,FSR44,FSR45,FSR46,FSR47,FSR48,FSR49,FSR50,FSR51,FSR52,FSR53,FSR54,FSR55,FSR56,FSR57,FSR58,FSR59,FSR60,FSR61,FSR62,FSR63,FSR64
0,54,0,0,0,22,0,0,0,0,26,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,34,0,0,18,0,0,0,0,131,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58,18,0,0,18,0,0,0,0,29,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,29,19,0,0,0,0,0,0,126,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,23,0,0,16,0,0,0,17,33,0,0,17,0,0,0,30,0,0,0,0,0,0,0,0,28,16,0,28,0,0,0,0,128,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57,29,0,0,22,0,0,0,18,28,0,0,16,0,0,0,24,0,0,0,0,0,0,0,18,25,0,0,27,0,0,0,0,117,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,55,22,0,0,18,0,0,0,16,20,0,0,0,0,0,0,28,20,0,0,0,0,0,0,0,31,0,0,31,0,0,0,0,119,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57,24,0,0,17,0,0,0,0,30,0,0,0,0,0,0,30,0,0,0,0,0,0,0,16,31,0,0,24,0,0,0,0,114,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,23,0,0,17,0,0,0,0,31,0,0,0,0,0,0,35,0,0,0,17,0,0,0,0,31,20,0,30,0,0,0,0,126,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,28,0,0,0,0,0,0,18,28,0,0,0,0,0,0,24,0,0,0,17,0,0,0,0,27,20,0,31,0,0,0,0,105,44,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,30,18,0,0,0,0,0,0,18,32,23,0,31,0,0,0,0,117,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50,22,0,0,17,0,0,0,0,19,0,0,17,0,0,0,34,17,0,0,0,0,0,0,0,36,20,0,21,0,0,0,0,126,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
